Name,Fulladdress,Street,Municipality,Categories,Phone,Phones,Claimed,Review Count,Average Rating,Review URL,Google Maps URL,Latitude,Longitude,Website,Domain,Opening hours,Featured image,Cid,Place Id,Kgmid,Plus code,Google Knowledge URL,Email,Social Medias,Facebook,Instagram,Twitter,Yelp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malang,"Courtyard by Marriott, Sector 7, Nerul, Navi Mumbai, Maharashtra 400706",Courtyard by Marriott,"Sector 7, Nerul",Restaurant,0XivZsjeOaWW4-EP3t-56QI,,YES,75,4.4,https://search.google.com/local/reviews?placeid=ChIJG39PgFPD5zsRsPI-UkpiTOg&q=Navi+Mumbai+all+restaurants&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=16738861986376250032,19.0434126,73.0270328,,,"Sunday:[1–11 pm], Monday:[1–11 pm], Tuesday:[1–11 pm], Wednesday:[1–11 pm], Thursday:[1–11 pm], Friday:[1–11 pm], Saturday:[1–11 pm]",https://lh5.googleusercontent.com/p/AF1QipN-GMwCUuC_ESptz5MDuDk2_PbpQI7NqPB0Iert=w138-h92-k-no,1.67389E+19,ChIJG39PgFPD5zsRsPI-UkpiTOg,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O Dine,"Moraj Palm Paradise, A1, Plot No - 8, Off, Palm Beach Rd, Sector 17, Sanpada, Navi Mumbai, Maharashtra 400705",Moraj Palm Paradise,"A1, Plot No - 8","Restaurant,Asian restaurant,Buffet restaurant,Fine dining restaurant,Indian restaurant,Mughlai restaurant",0XivZsjeOaWW4-EP3t-56QI,,YES,181,4.4,https://search.google.com/local/reviews?placeid=ChIJ28jmsRXB5zsRv1ldFcZsBeo&q=Navi+Mumbai+all+restaurants&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=16863003977776454079,19.057947,73.002292,,,"Sunday:[12–4 pm], Monday:[12–3:30 pm], Tuesday:[12–3:30 pm], Wednesday:[12–3:30 pm], Thursday:[12–3:30 pm], Friday:[12–3:30 pm], Saturday:[12–3:30 pm]",https://lh5.googleusercontent.com/p/AF1QipOIounXmplFgXOuCGlR-KNaxyCSKufAAc63ArTT=w122-h92-k-no,1.6863E+19,ChIJ28jmsRXB5zsRv1ldFcZsBeo,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaitoon The Restaurant,"Shop No 3 / 4, Krishna Kamal Co-op Hsg Society, PL - 111-E/1 & 111-F, Nerul East, Sector 21, Nerul, Navi Mumbai, Maharashtra 400706",Shop No 3 / 4,Krishna Kamal Co-op Hsg Society,"Mughlai restaurant,Chinese restaurant,Meal delivery,Takeout restaurant,North Indian restaurant,Restaurant",099872 36264,"099872 36264, +91 99872 36264",YES,1037,4.2,https://search.google.com/local/reviews?placeid=ChIJ-Z6iOZrD5zsRAa6YskCG3II&q=Navi+Mumbai+all+restaurants&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=9429559332239355393,19.0302087,73.0186331,,,"Sunday:[12 pm–12 am], Monday:[12 pm–12 am], Tuesday:[12 pm–12 am], Wednesday:[12 pm–12 am], Thursday:[12 pm–12 am], Friday:[12 pm–12 am], Saturday:[12 pm–12 am]",https://lh5.googleusercontent.com/p/AF1QipN3cwVc7mE7b4tb023eEejvkpCBZvqPu-14Hmo7=w184-h92-k-no,9.42956E+18,ChIJ-Z6iOZrD5zsRAa6YskCG3II,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUNJAB SE REFRESHMENTS,"Shop 6 and 7, Thacker Tower, Sector 17, Vashi, Navi Mumbai, Maharashtra 400703",Shop 6 and 7,Thacker Tower,"Punjabi restaurant,Breakfast restaurant,Family restaurant,Fast food restaurant,North Indian restaurant,Restaurant",095595 59175,"095595 59175, +91 95595 59175",YES,291,4.6,https://search.google.com/local/reviews?placeid=ChIJjdc-GSjB5zsReAHklJXT53E&q=Navi+Mumbai+all+restaurants&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=8207761485307576696,19.0690305,73.0007235,,,"Sunday:[6:30 am–11 pm], Monday:[6:30 am–11 pm], Tuesday:[6:30 am–11 pm], Wednesday:[6:30 am–11 pm], Thursday:[6:30 am–11 pm], Friday:[6:30 am–11 pm], Saturday:[6:30 am–11 pm]",https://lh5.googleusercontent.com/p/AF1QipP8CbzRY7JSbatYye2aVVlAkzlqPwoI5T69Ugoc=w80-h106-k-no,8.20776E+18,ChIJjdc-GSjB5zsReAHklJXT53E,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanjay Lunch Home,"F 7, Shop No, 7, opposite NMMC WARD OFFICE, Juhu Nagar, Sector 10, Vashi, Navi Mumbai, Maharashtra 400703","F 7, Shop No",7,"Seafood restaurant,Asian restaurant,Indian restaurant,Karnataka restaurant,Non Vegetarian Restaurant,North Indian restaurant,South Asian restaurant,South Indian restaurant,Vegetarian restaurant",090045 55508,"090045 55508, +91 90045 55508",YES,1994,4.2,https://search.google.com/local/reviews?placeid=ChIJeZlQnTHB5zsRUnPqBAOp9uA&q=Navi+Mumbai+all+restaurants&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=16210329739199148882,19.0823894,72.9999065,,,"Sunday:[11 am–11:45 pm], Monday:[11 am–11:45 pm], Tuesday:[11 am–11:45 pm], Wednesday:[11 am–11:45 pm], Thursday:[11 am–11:45 pm], Friday:[11 am–11:45 pm], Saturday:[11 am–11:45 pm]",https://lh5.googleusercontent.com/p/AF1QipOH0HLGhsQXQwigQC0EwteOkKkh97ZwY_9rUuLr=w122-h92-k-no,1.62103E+19,ChIJeZlQnTHB5zsRUnPqBAOp9uA,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Navaratna Veg Restaurant,"Plot 10, Vashi Railway Station Rd, Sector 17, Vashi, Navi Mumbai, Maharashtra 400703","Plot 10, Vashi Railway Station Rd","Sector 17, Vashi","Vegetarian restaurant,Chinese restaurant,Punjabi restaurant,South Indian restaurant",082919 81930,"082919 81930, +91 82919 81930",YES,17396,4.2,https://search.google.com/local/reviews?placeid=ChIJU7AECUrB5zsRYnNux9BXNb4&q=Navi+Mumbai+all+restaurants&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=13705957595182691170,19.0732908,72.9981372,,,"Sunday:[7 am–11:45 pm], Monday:[7 am–11:45 pm], Tuesday:[7 am–11:45 pm], Wednesday:[7 am–11:45 pm], Thursday:[7 am–11:45 pm], Friday:[7 am–11:45 pm], Saturday:[7 am–11:45 pm]",https://lh5.googleusercontent.com/p/AF1QipO_MPLCxy3SPht9bTxed-IG9DvaKwFHqse_MzQZ=w194-h92-k-no,1.3706E+19,ChIJU7AECUrB5zsRYnNux9BXNb4,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanjog Restaurant & Bar,"F-1, Saint Grace Apartment, Juhu Nagar, Sector 10, Vashi, Navi Mumbai, Maharashtra 400703","F-1, Saint Grace Apartment","Juhu Nagar, Sector 10, Vashi","Bar & grill,Bar,Chinese restaurant,Cocktail bar,Family restaurant,Kebab shop,Meal delivery,Non Vegetarian Restaurant,Seafood restaurant",022 2766 4466,"022 2766 4466, +91 22 2766 4466",YES,1047,4.2,https://search.google.com/local/reviews?placeid=ChIJURVv5zPB5zsRTIhk0JR2GFo&q=Navi+Mumbai+all+restaurants&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=6492069244378056780,19.0807706,72.9987406,,,"Sunday:[11 am–12:30 am], Monday:[11 am–12:30 am], Tuesday:[11 am–12:30 am], Wednesday:[11 am–12:30 am], Thursday:[11 am–12:30 am], Friday:[11 am–12:30 am], Saturday:[11 am–12:30 am]",https://lh5.googleusercontent.com/p/AF1QipPjtQnCwP9thV89iKM4UED15R3_prcvs4r1OWNW=w122-h92-k-no,6.49207E+18,ChIJURVv5zPB5zsRTIhk0JR2GFo,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malvan Tadka Belapur,"Shop no 1, Sai Sangam Building, 2, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614",Shop no 1,Sai Sangam Building,"Restaurant,Chinese restaurant,Family restaurant,Fine dining restaurant,Takeout restaurant,Non Vegetarian Restaurant,Punjabi restaurant,Seafood restaurant,Vegetarian restaurant",098678 90006,"098678 90006, +91 98678 90006",YES,1080,4.1,https://search.google.com/local/reviews?placeid=ChIJG_OURwXD5zsRBhe9P1pB6L4&q=Navi+Mumbai+all+restaurants&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=13756316917675398918,19.0112017,73.0362576,https://malvantadkaofficial.com/,malvantadkaofficial.com,"Sunday:[11:30 am–12:30 am], Monday:[11:30 am–12 am], Tuesday:[11:30 am–12 am], Wednesday:[11:30 am–12:30 am], Thursday:[11:30 am–12:30 am], Friday:[11:30 am–12:30 am], Saturday:[11:30 am–12:30 am]",https://lh5.googleusercontent.com/p/AF1QipP2O7ERcB5BqlktgCPUQyG57VlGMJkdRLI7rY_M=w122-h92-k-no,1.37563E+19,ChIJG_OURwXD5zsRBhe9P1pB6L4,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bombay diner kharghar,"Shop No. 32, Hariom Heritage, 33/34, opposite Kesar Harmony, Sector 21, Kharghar, Navi Mumbai, Maharashtra 410210",Shop No. 32,Hariom Heritage,"Restaurant,Biryani restaurant,Buffet restaurant,Chinese restaurant,Mughlai restaurant,Non Vegetarian Restaurant,Vegan restaurant",095945 45737,"095945 45737, +91 95945 45737",YES,375,4.3,https://search.google.com/local/reviews?placeid=ChIJTQXhxCLD5zsRGyxgcvdtcQY&q=Navi+Mumbai+all+restaurants&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=464273146139126811,19.0483464,73.0648834,http://www.bombaydiner.in/,bombaydiner.in,"Sunday:[12–11:30 pm], Monday:[12–3:30 pm], Tuesday:[12–3:30 pm], Wednesday:[12–3:30 pm], Thursday:[12–3:30 pm], Friday:[12–11:30 pm], Saturday:[12–11:30 pm]",https://lh5.googleusercontent.com/p/AF1QipPkyu8U39AVuWJnkRdn45dbCetezndXTfNliMDL=w119-h92-k-no,4.64273E+17,ChIJTQXhxCLD5zsRGyxgcvdtcQY,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nisarga Restaurant & Bar,"RLY STATION, RX31, Thane - Belapur Rd, opp. RABALE, MIDC Industrial Area, Rabale, Navi Mumbai, Maharashtra 400701",RLY STATION,RX31,"Restaurant,Bar,Chinese restaurant,Continental restaurant,Family restaurant,Fine dining restaurant,Indian restaurant,Non Vegetarian Restaurant,Seafood restaurant,Vegetarian restaurant",098336 89620,"098336 89620, +91 98336 89620",YES,583,4.4,https://search.google.com/local/reviews?placeid=ChIJ1UHTzOvB5zsRHCHNsXkZo6g&q=Navi+Mumbai+all+restaurants&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=12151584230040477980,19.1361197,73.0043301,http://www.hotelsouthcoast.com/,hotelsouthcoast.com,"Sunday:[11:30 am–12 am], Monday:[11:30 am–12 am], Tuesday:[11:30 am–12 am], Wednesday:[11:30 am–12 am], Thursday:[11:30 am–12 am], Friday:[11:30 am–12 am], Saturday:[11:30 am–12 am]",https://lh5.googleusercontent.com/p/AF1QipMaYqdmTV0LlhXSoi7TnO3THt05F3Jy5y_ykpqw=w137-h92-k-no,1.21516E+19,ChIJ1UHTzOvB5zsRHCHNsXkZo6g,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mahesh Lunch Home,"Platinum Techno Park, Sector 30, Vashi, Navi Mumbai, Maharashtra 400703",Platinum Techno Park,"Sector 30, Vashi","Seafood restaurant,Indian restaurant,Non Vegetarian Restaurant,Restaurant",086550 84441,"086550 84441, +91 86550 84441",YES,3489,4.1,https://search.google.com/local/reviews?placeid=ChIJ75JG-kzB5zsR--GAGOG2KXc&q=Navi+Mumbai+all+restaurants&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=8586595242453557755,19.0652309,72.9955418,http://www.maheshlunchhome.com/,maheshlunchhome.com,"Sunday:[12–11:30 pm], Monday:[12–11:30 pm], Tuesday:[12–11:30 pm], Wednesday:[12–11:30 pm], Thursday:[12–11:30 pm], Friday:[12–11:30 pm], Saturday:[12–11:30 pm]",https://lh5.googleusercontent.com/p/AF1QipOLX1oZmHvyPUj-qiaB20HR2yD7woFEmjGjeOLd=w163-h92-k-no,8.5866E+18,ChIJ75JG-kzB5zsR--GAGOG2KXc,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAFFRON -Multi Cuisine Restaurant,"Hotel Krishna Avtar, Palm Beach Rd, Sector 14, CBD Belapur, Navi Mumbai, Maharashtra 400614",Hotel Krishna Avtar,Palm Beach Rd,Family restaurant,022 4605 8607,"022 4605 8607, +91 22 4605 8607",YES,103,4.5,https://search.google.com/local/reviews?placeid=ChIJeaBZCYbD5zsRjNG-eYNfTYU&q=Navi+Mumbai+all+restaurants&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=9605438598539039116,19.0128922,73.0381921,http://www.hotelkrishnaavtar.com/,hotelkrishnaavtar.com,,https://lh5.googleusercontent.com/p/AF1QipNHv_znNl7w5deO8GC1P8YujRYQOEx5fygnOgJJ=w163-h92-k-no,9.60544E+18,ChIJeaBZCYbD5zsRjNG-eYNfTYU,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Copper Chimney ( North Indian Restaurant In Seawoods Navi Mumbai ),"2nd, Mahavir Vihar, Railway Station, Grand Central Mall, Seawoods West, Sector 40, Seawoods, Navi Mumbai, Maharashtra 400706","2nd, Mahavir Vihar",Railway Station,North Indian restaurant,086578 96811,"086578 96811, +91 86578 96811",YES,2494,4.6,https://search.google.com/local/reviews?placeid=ChIJTy30xhnD5zsRXpsrm3zdwyY&q=Navi+Mumbai+all+restaurants&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=2793319721148848990,19.0210076,73.0145612,http://www.copperchimney.in/,copperchimney.in,"Sunday:[12–11 pm], Monday:[12–3:30 pm], Tuesday:[12–3:30 pm], Wednesday:[12–3:30 pm], Thursday:[12–3:30 pm], Friday:[12–3:30 pm], Saturday:[12–11 pm]",https://lh5.googleusercontent.com/p/AF1QipMuehiLAz5bHzuekKpzHeT44gUY2Ohl7K08bpNe=w122-h92-k-no,2.79332E+18,ChIJTy30xhnD5zsRXpsrm3zdwyY,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Punjab Grill Seawoods,"FB 10, 2nd Floor, Air Space, Railway Station, Plot R1, Seawoods Station Rd, Nerul East, Sector 40, Seawoods, Navi Mumbai, Maharashtra 400706","FB 10, 2nd Floor, Air Space",Railway Station,"Punjabi restaurant,Grill,Fine dining restaurant,North Eastern Indian restaurant,Restaurant",072089 47201,"072089 47201, +91 72089 47201",YES,2402,4.5,https://search.google.com/local/reviews?placeid=ChIJ9c7sA5bD5zsR2ocqEyJ1Prc&q=Navi+Mumbai+all+restaurants&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=13204119946707765210,19.0218447,73.0191632,https://stores.lbf.co.in/store-pages/punjab-grill-seawoods-mall-navi-mumbai-navi-mumbai/,stores.lbf.co.in,"Sunday:[12–11:30 pm], Monday:[12–11:30 pm], Tuesday:[12–11:30 pm], Wednesday:[12–11:30 pm], Thursday:[12–11:30 pm], Friday:[12–11:30 pm], Saturday:[12–11:30 pm]",https://lh5.googleusercontent.com/p/AF1QipNc7iqzDtZzWg7vAQBcuQHHsVxvlX9_J83YHoyB=w122-h92-k-no,1.32041E+19,ChIJ9c7sA5bD5zsR2ocqEyJ1Prc,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prithika Pure Veg Restaurant,"Shanti Park, Shop No.12/13/14 & 102, Plot No.B 111/112, Seawood Fountain, near Seawoods Rly Station, Sector 23, Navi Mumbai, Maharashtra 400706",Shanti Park,Shop No.12/13/14 & 102,"Vegetarian restaurant,Breakfast restaurant,Chinese restaurant,Fast food restaurant,Meal delivery,South Indian restaurant",093211 46729,"093211 46729, +91 93211 46729",YES,3299,4,https://search.google.com/local/reviews?placeid=ChIJgbEGK7zD5zsRZcXWR0i9oBw&q=Navi+Mumbai+all+restaurants&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=2062856747476239717,19.0235731,73.0200116,,,"Sunday:[7 am–11 pm], Monday:[7 am–11 pm], Tuesday:[7 am–11 pm], Wednesday:[7 am–11 pm], Thursday:[7 am–11 pm], Friday:[7 am–11 pm], Saturday:[7 am–11 pm]",https://lh5.googleusercontent.com/p/AF1QipM-7Emt3vbpASch77y-0XnD7AjJNQSlRy_5KGFR=w122-h92-k-no,2.06286E+18,ChIJgbEGK7zD5zsRZcXWR0i9oBw,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B Bhagat Tarachand - Vashi,"Ground and First Floor, Mahaavir Ratan, 112, Vashi Kopar Khairane Rd, Juhu Nagar, Sector 12, Vashi, Navi Mumbai, Maharashtra 400703",Ground and First Floor,Mahaavir Ratan,"North Indian restaurant,Family restaurant,Vegetarian restaurant",086553 53999,"086553 53999, +91 86553 53999",YES,11093,4.2,https://search.google.com/local/reviews?placeid=ChIJ5X_VXy_B5zsRCkfOd0mcCZ8&q=Navi+Mumbai+all+restaurants&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=11459862566177490698,19.0899827,73.0049479,http://www.bhagattarachand.com/,bhagattarachand.com,"Sunday:[11:30 am–12 am], Monday:[11:30 am–12 am], Tuesday:[11:30 am–12 am], Wednesday:[11:30 am–12 am], Thursday:[11:30 am–12 am], Friday:[11:30 am–12 am], Saturday:[11:30 am–12 am]",https://lh5.googleusercontent.com/p/AF1QipOg7LvA8K91dm1NHeVFFcea_10GhMvLO0DeFe5m=w122-h92-k-no,1.14599E+19,ChIJ5X_VXy_B5zsRCkfOd0mcCZ8,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishq Unlimited Hotel,"railway station, Sai Satnam, shop no 2, plot no 19 Nerul East, Sector 25, Nerul, Navi, near seawoods, Mumbai, Maharashtra 400706",railway station,"Sai Satnam, shop no 2, plot no 19 Nerul East, Sector 25, Nerul, Navi",South Indian restaurant,086910 81429,"086910 81429, +91 86910 81429",YES,2589,4.6,https://search.google.com/local/reviews?placeid=ChIJTwHkPBDD5zsRkDIwh0-FJ2k&q=Navi+Mumbai+all+restaurants&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=7577171474691142288,19.0236996,73.0203858,,,"Sunday:[8 am–11 pm], Monday:[8 am–11 pm], Tuesday:[8 am–11 pm], Wednesday:[8 am–11 pm], Thursday:[8 am–11 pm], Friday:[8 am–11 pm], Saturday:[8 am–11 pm]",https://lh5.googleusercontent.com/p/AF1QipNq-0kIr1J6e47lpQAwoujXoa8CQmL3Pdwn3dn4=w80-h106-k-no,7.57717E+18,ChIJTwHkPBDD5zsRkDIwh0-FJ2k,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cafe Vihar,"The Regenza by Tunga, Plot No. 37, Bhagwan Mahaveer Rd, Sector 30A, Vashi, Navi Mumbai, Maharashtra 400703",The Regenza by Tunga,"Plot No. 37, Bhagwan Mahaveer Rd","Vegetarian restaurant,Breakfast restaurant,Cafe,Chinese restaurant,Mughlai restaurant,Pizza restaurant,South Indian restaurant",1HivZquxFqCO4-EPsqvG0A0,,YES,3080,4.3,https://search.google.com/local/reviews?placeid=ChIJ46TMsjbB5zsRXvacE2qzeaE&q=Navi+Mumbai+all+restaurants&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=11635528380465346142,19.0669782,72.9991389,,,"Sunday:[8 am–11 pm], Monday:[8 am–11 pm], Tuesday:[8 am–11 pm], Wednesday:[8 am–11 pm], Thursday:[8 am–11 pm], Friday:[8 am–11 pm], Saturday:[8 am–11 pm]",https://lh5.googleusercontent.com/p/AF1QipNtsvJfbSzIVTYAWxC6zTvTcqig2IQqfWyiR2i3=w122-h92-k-no,1.16355E+19,ChIJ46TMsjbB5zsRXvacE2qzeaE,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soy Street,"Sector 30A, Vashi, Navi Mumbai, Maharashtra 400703","Sector 30A, Vashi","Navi Mumbai, Maharashtra 400703",Asian restaurant,022 4127 4687,"022 4127 4687, +91 22 4127 4687",YES,1754,4.2,https://search.google.com/local/reviews?placeid=ChIJ9x8rk07B5zsRTtD_bJRj-5Y&q=Navi+Mumbai+all+restaurants&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=10879398813978579022,19.0657973,73.000632,http://sidhospitality.com/,sidhospitality.com,"Sunday:[12 pm–12 am], Monday:[12 pm–12 am], Tuesday:[12 pm–12 am], Wednesday:[12 pm–12 am], Thursday:[12 pm–12 am], Friday:[12 pm–12 am], Saturday:[12 pm–12 am]",https://lh5.googleusercontent.com/p/AF1QipNh_QMPCLaZqNNzB3DzwH_N4EinhIZAW1xQuO6n=w122-h92-k-no,1.08794E+19,ChIJ9x8rk07B5zsRTtD_bJRj-5Y,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
